Asignatura;Identificador;TituloIndice;Enunciado;Opciones;RespuestaCorrecta;Comentario;Anulada;Imagen;Dificultad
CARDIOLOGIA;MIR 2018-19, P68;8. Hipertensión arterial;En relación con la fisiopatología de la hipertensión arterial (HTA), la es:;1. El sistema nervioso simpático es el principal responsable del desarrollo de la enfermedad vascular y uno de los principales focos de atención terapéutica. | 2. Entre los cambios estructurales de la HTA se encuentran la hipertrofia de la capa media de las arterias de resistencia y la rigidez de las grandes arterias. | 3. En hipertensos jóvenes o de mediana edad, la forma más frecuente de presentación es la HTA sistólica aislada. | 4. La disfunción endotelial por desequilibrio en la producción de sustancias vasodilatadoras y antiinflamatorias y sustancias vasoconstrictoras o proinflamatorias, no parece ser el desencadenante de la enfermedad según las últimas hipótesis.;2;--;NO;--;FACIL
CARDIOLOGIA;MIR 2017-18, P2;8. Hipertensión arterial;Pregunta vinculada a la imagen nº 2. Hombre de 40 años con hipertensión arterial, en tratamiento con enalapril, amlodipino e hidroclorotiazida a dosis plenas. En consulta tiene cifras de presión arterial por encima de 150/100 mmHg y el resultado de la Monitorización Ambulatoria de la Presión Arterial (MAPA) de 24 horas se muestra en la imagen. La franja sombreada de la derecha indica el periodo de sueño. Asegura cumplir bien el tratamiento, hace ejercicio a diario y come con poca sal. No toma medicamentos que puedan subir la presión arterial. ¿Cuál es la actitud más correcta en este momento?;1. Mantener su tratamiento actual sin cambios y repetir la MAPA en 6 meses. | 2. Asociar un antialdosterónico, suspender la hidroclorotiazida y revisar en consulta en 6 meses. | 3. Asociar olmesartán y repetir la MAPA en 6 meses. | 4. Plantear estudio para descartar causas de hipertensión secundaria y asociar un cuarto fármaco.;4;--;NO;imagenes/CARDIOLOGIA_ordenadas_por_temas_(hasta_2025)/8._Hipertension_arterial/MIR_2017-18,_P2_p115_1.png;DIFICIL
CARDIOLOGIA;MIR 2016-17, P62;8. Hipertensión arterial;Un hombre de 47 años sin antecedentes de interés, es diagnosticado de hipertensión arterial hace un año. Sigue tratamiento con amlodipino 10 mg (1-0-0) y losartan/hidroclorotiazida 100/25 mg (1-0-0), y realiza dieta hiposódica, con buena adherencia. A pesar de ello tiene cifras de PA 168/92 mmHg. ¿Cuál es el siguiente paso a realizar?;1. Añadir un cuarto fármaco. | 2. Incrementar la dosis de alguno de los que está tomando. | 3. Realizar una monitorización ambulatoria de la presión arterial (MAPA). | 4. Realizar un estudio para descartar hipertensión arterial secundaria.;3;--;NO;--;MEDIO
CARDIOLOGIA;MIR 2015-16, P58;8. Hipertensión arterial;¿Cuál de los siguientes síntomas asociados con la hipertensión arterial tiene peor pronóstico?;1. Pérdida brusca de fuerza de pierna y brazo derechos de 10 minutos de duración. | 2. Epistaxis de 30 minutos de duración. | 3. Cefalea nucal vespertina. | 4. Taquicardia y temblor.;1;--;NO;--;FACIL
CARDIOLOGIA;MIR 2014-15, P53;8. Hipertensión arterial;Hombre de 55 años, obeso, dislipémico y fumador activo. En estudio por hipertensión arterial refractaria sin evidencia de daño cardiaco o renal hasta el momento. Refiere cefalea matutina con hipersomnia diurna. Se realiza MAPA (monitorización ambulatoria de presión arterial 24 horas) y se confirma hipertensión arterial a pesar de 3 fármacos, uno de ellos diurético, objetivándose presiones arteriales nocturnas más elevadas que las diurnas. ¿Qué prueba diagnóstica solicitaría a continuación con su sospecha clínica?;1. Determinación de catecolaminas en orina 24h. | 2. Determinación hormonal de renina–aldosterona. | 3. Polisomnografía nocturna. | 4. Eco doppler renal. | 5. TC aorta.;3;--;NO;--;DIFICIL
CARDIOLOGIA;MIR 2012-13, P82;8. Hipertensión arterial;Mujer de 45 años que presenta hipertensión arterial (190/120 mm Hg) acompañada de K 2.5 mEq/l. Se realiza ecografía abdominal que muestra estenosis de ambas arterias renales. Indique que tratamiento está contraindicado:;1. Enalapril. | 2. Propanolol. | 3. Amiloride. | 4. Prazosin. | 5. Amlodipino.;1;--;NO;--;MEDIO
CARDIOLOGIA;MIR 2011-12, P227;8. Hipertensión arterial;La expresión clínica más frecuente de la hipertensión arterial esencial es:;1. Ninguna. | 2. Cefalea. | 3. Astenia. | 4. Disnea. | 5. Epistaxis.;1;--;NO;--;FACIL
CARDIOLOGIA;MIR 2010-11, P52;8. Hipertensión arterial;Acude a nuestra consulta una mujer de 35 años de edad con antecedentes de hipertensión arterial esencial desde hace 4 años. La paciente ha estado bien controlada con Enalapril 20 mg cada 12 horas. Desde hace dos meses está embarazada y es remitida por su médico de atención primaria para seguimiento. Tras el estudio pertinente decidimos hacer una serie de medidas ¿cuál es la correcta?;1. Mantener el mismo tratamiento ya que está bien controlada. | 2. Reducir la dosis del comprimido ya que posiblemente necesite menos dosis. | 3. Cambiar a un Antagonista de los Receptores de la Angiotensina II porque producen menos tos y edemas en miembros inferiores. | 4. Retirar la medicación hipotensora ya que la tensión está bien controlada. | 5. Cambiar a alfametildopa.;5;--;NO;--;MEDIO
CARDIOLOGIA;MIR 2010-11, P50;8. Hipertensión arterial;Paciente de 75 años de edad, ex-fumador, con índice de masa corporal de 27 kg/m2. Antecedentes familiares de HTA y DM tipo 2. Acude a urgencias refiriendo tos seca nocturna que le interrumpe el sueño desde hace una semana asociada a disnea la pasada noche. En los dos últimos meses ha experimentado disnea al subir escaleras y edemas en ambos tobillos antes de acostarse. A la exploración física presenta TA 158/99 mmHg, FC 98 lpm, saturación capilar de oxígeno 97%, FR 16 rpm. Soplo sistólico aórtico con refuerzo del segundo ruido. Hipofonesis generalizada con aisladas sibilancias en ambos campos pulmonares. Abdomen sin hallazgos. Rx de tórax sin alteraciones. En el ECG se observan ondas R elevadas en V5 y V6 con complejo ST11 T negativo. Señale entre las siguientes hipótesis diagnósticas la más probable:;1. Enfermedad pulmonar obstructiva crónica agudizada. | 2. Cardiopatía isquémica estable. | 3. Bronquitis aguda. | 4. Embolia pulmonar. | 5. Miocardiopatía hipertensiva.;5;--;NO;--;DIFICIL
CARDIOLOGIA;MIR 2009-10, P49;8. Hipertensión arterial;Respecto a la hipertensión arterial en el anciano, es cierto que:;1. Rara vez se produce en ellos el fenómeno de “bata-blanca”. | 2. En esta edad no es necesario reducir la sal en la dieta. | 3. Los bloqueantes adrenérgicos alfa tienen preferencia al elegir el tratamiento farmacológico. | 4. No produce beneficio tratar la hipertensión arterial en mayores de 80 años de edad. | 5. La cifra de presión sistólica es mejor predictor de cardiopatía isquémica que la de diastólica.;5;--;NO;--;FACIL
CARDIOLOGIA;MIR 2009-10, P76;8. Hipertensión arterial;El ejercicio físico es muy útil en la prevención de la enfermedad cardiovascular porque:;1. Reduce la glucemia y la tensión arterial. | 2. Evita el riesgo de taquiarritmias, incluso después de un infarto de miocardio reciente. | 3. Es aplicable en cualquier situación de prevención primaria como de prevención secundaria. | 4. Aumenta mucho las concentraciones de colesterol HDL, aunque eleve un poco las concentraciones de colesterol LDL. | 5. Reduce el consumo muscular de oxígeno.;1;--;NO;--;FACIL
CARDIOLOGIA;MIR 2008-09, P34;8. Hipertensión arterial;La tensión arterial:;1. Mejora si se reduce el consumo de alcohol por debajo de 25-30 g diarios. | 2. Supone un factor de riesgo sólo si supera 140/90. | 3. Permanece inalterada durante el día si el sujeto está tranquilo. | 4. Si está alta es un factor de riesgo mayor para el desarrollo de insuficiencia cardiaca o ictus, aunque el tabaco supone mucho mayor riesgo para estas 2 patologías. | 5. Está regulada exclusivamente por los riñones.;1;--;NO;--;FACIL
CARDIOLOGIA;MIR 2008-09, P25;8. Hipertensión arterial;En la cardiopatía hipertensiva es cierto que:;1. La relación E (máxima velocidad de flujo en el llenado rápido) /A (máxima velocidad en la fase de contribución auricular) se eleva por encima de 1 cuando se deteriora la función diastólica. | 2. No existe correlación entre el grado de hipertrofia ventricular y la gravedad de las arritmias. | 3. La fracción de eyección no se encuentra disminuida en la mayoría de los hipertensos. | 4. La mayoría de los fármacos antihipertensivos reducen las cifras tensionales, pero no la masa ventricular izquierda. | 5. En caso de insuficiencia cardiaca con función sistólica deprimida están contraindicados los beta-bloqueantes.;3;--;NO;--;FACIL
CARDIOLOGIA;MIR 2007-08, P251b;8. Hipertensión arterial;En la definición de hipertensión arterial resistente, se consideran las siguientes causas, EXCEPTO:;1. Cifras de Tensión Arterial Sistólica por encima de 180 mmHg. | 2. Apnea Obstructiva del sueño. | 3. Lesión orgánica irreversible o difícilmente reversible. | 4. Cumplimiento deficiente del plan terapéutico. | 5. Causa secundaria no sospechada.;1;--;NO;--;FACIL
CARDIOLOGIA;MIR 2007-08, P24;8. Hipertensión arterial;Está contraindicado usar betabloqueantes como tratamiento en sujetos hipertensos que tengan además una de las siguientes circunstancias acompañantes, SALVO:;1. Bloqueo aurículo-ventricular de 2º grado. | 2. Asma bronquial. | 3. Enfermedad del nódulo sinusal. | 4. Diabetes mellitus en tratamiento con hipoglucemiantes. | 5. Insuficiencia cardiaca.;5;--;NO;--;FACIL
CARDIOLOGIA;MIR 2006-07, P32;8. Hipertensión arterial;El tratamiento farmacológico de la hipertensión arterial en pacientes con Insuficiencia renal crónica tiene como pilar fundamental:;1. La disminución de la proteinuria con Inhibidores de la ECA y ácido acetil salicílico. | 2. El control de la volemia con restricción de sal y diuréticos. | 3. La disminución de la precarga con nitratos. | 4. La disminución de la precarga con inhibidores de la ECA. | 5. La acción de vasodilatadores y potentes como la Hidralacina.;2;--;NO;--;FACIL
CARDIOLOGIA;MIR 2005-06, P96;8. Hipertensión arterial;Un hipertenso de 45 años, hasta entonces con buen control, experimenta cefalea intensa, disminución de la visión, malestar profundo y marcado ascenso de las cifras tensionales a 240/140. En la exploración física presenta edema de papila, hemorragias en llama y estertores húmedos en las bases pulmonares. En el curso de una semana la urea ha aumentado a 150 mg/dl y en la orina se detecta microhematuria. Este cuadro tiene una lesión histológica vascular característica. Señálela:;1. Hipertrofia de la capa media de arterias y arteriolas. | 2. Necrosis fibrinoide. | 3. Panarteritis exudativa. | 4. Hialinosis de la media. | 5. Fibrosis de la íntima.;2;--;NO;--;MEDIO
CARDIOLOGIA;MIR 2005-06, P31;8. Hipertensión arterial;Un joven de 18 años acude a nuestra consulta por cifras elevadas de la presión arterial. Está asintomático desde el punto de vista cardiovascular. En la exploración física destaca un clic de eyección en mesocardio y foco aórtico, sin soplos y una marcada disminución de la amplitud del pulso en extremidades inferiores. ¿Cuál de los siguientes diagnósticos es más probable?:;1. Insuficiencia aórtica por válvula aórtica bicúspide. | 2. Estenosis valvular aórtica de grado moderado. | 3. Coartación de aorta. | 4. Miocardiopatía hipertrófica. | 5. Disección aórtica.;3;--;NO;--;MEDIO
CARDIOLOGIA;MIR 2005-06, P32;8. Hipertensión arterial;¿Cuál es el antihipertensivo de elección en una mujer de 60 años, asmática, con crisis de gota, TA: 158 mmHg/90 mmHg, y estenosis de arteria renal sobre riñón único?:;1. Diurético. | 2. Betabloqueante. | 3. Calcioantagonista. | 4. Inhibidor de la enzima conversora de la angiotensina. | 5. Antagonista del receptor de la angiotensina.;3;--;NO;--;MEDIO
CARDIOLOGIA;MIR 2004-05, P32;8. Hipertensión arterial;¿Cuál de los siguientes pacientes hipertensos se beneficia más de un mayor descenso de la TA para prevenir complicaciones cardiovasculares?:;1. Anciano con hipertensión sistólica aislada. | 2. Varón de edad media con antecedentes de infarto de miocardio. | 3. Diabético con nefropatía diabética. | 4. Mujer joven con estenosis de arteria renal. | 5. Mujer de 50 años, fumadora, obesa e hipercolesterolémica.;3;--;NO;--;MEDIO
CARDIOLOGIA;MIR 2004-05, P31;8. Hipertensión arterial;Indique cuál de las siguientes afirmaciones es cierta respecto al tratamiento de la hipertensión arterial:;1. En pacientes obesos la reducción del peso por si sola no disminuye la tensión arterial. | 2. Los inhibidores de la enzima conversora de la angiotensina (IECA) deben añadirse al tratamiento previo con diuréticos sin interrupción de éstos. | 3. Los antagonistas de los receptores de la angiotensina II no producen hiperpotasemia como efecto secundario, a diferencia de los IECA. | 4. Los estudios a largo plazo han demostrado que los diuréticos en el tratamiento de la HTA disminuyen la morbimortalidad. | 5. La taquicardia refleja es un efecto secundario de los antagonistas del calcio no dihidropiridínicos.;4;--;NO;--;FACIL
CARDIOLOGIA;MIR 2003-04, P36;8. Hipertensión arterial;Hombre de 55 años con hipertensión arterial severa mal controlada. Acude por dolor interescapular intenso con tensión arterial 200/110 mmHg. Se realiza TAC torácico en el que se aprecia disección aórtica aislada a nivel de aorta torácica descendente desde la arteria subclavia. Se confirma mediante ecocardiograma transesofágico un desgarro intimal 2 cm. distal a la subclavia, con imagen de disección aórtica desde el desgarro hasta unos 5 cm. por debajo. ¿Cuál es la actitud terapéutica más adecuada?:;1. Control estricto de la tensión arterial con labetalol endovenoso. | 2. Intervención quirúrgica emergente de sustitución de aorta descendente. | 3. Control estricto de la tensión arterial con hidralacina endovenosa. | 4. Intervención quirúrgica programada en breve plazo de reparación mediante parche de la zona de desgarro. | 5. Intervención quirúrgica programada en breve plazo de sustitución de aorta descendente.;1;--;NO;--;DIFICIL
CARDIOLOGIA;MIR 2003-04, P31;8. Hipertensión arterial;Nos avisa la enfermera porque al tomar la tensión arterial a un hombre de 47 años, que acudía al ambulatorio por las recetas de su madre, presentaba cifras de 160/100 y a los 15 minutos 164/98. El paciente se encuentra bien, en su historia el último registro es de un catarro hace cuatro años, y no viene reflejado nada llamativo en sus antecedentes personales. ¿Cuál sería la actitud más adecuada?:;1. Administrar nifedipino sublingual y actuar en función de la respuesta. | 2. Administrar una tiazida y programar para estudio de su hipertensión arterial. | 3. Programar al menos dos citas para realizar despistaje de hipertensión arterial. | 4. Recomendar dieta hiposódica, ejercicio aeróbico 30 minutos al día, consumo limitado de alcohol, evitar situaciones estresantes y programar cita para estudiar su hipertensión arterial. | 5. Enviar al servicio de Nefrología para el estudio de su hipertensión arterial.;3;--;NO;--;MEDIO
